#    L    TT             EE             TE             PP             TP          
  1549   0.359716E+03   0.186684E+02  -0.303547E+02   0.348061E+05   0.104767E+02
  1550   0.360115E+03   0.185504E+02  -0.306346E+02   0.347474E+05   0.103944E+02
  1551   0.360517E+03   0.184309E+02  -0.309048E+02   0.346888E+05   0.103134E+02
  1552   0.360951E+03   0.183091E+02  -0.311639E+02   0.346303E+05   0.102337E+02
  1553   0.361393E+03   0.181867E+02  -0.314123E+02   0.345719E+05   0.101554E+02
  1554   0.361858E+03   0.180630E+02  -0.316515E+02   0.345137E+05   0.100783E+02
  1555   0.362328E+03   0.179367E+02  -0.318803E+02   0.344556E+05   0.100026E+02
  1556   0.362826E+03   0.178085E+02  -0.320998E+02   0.343977E+05   0.992814E+01
  1557   0.363335E+03   0.176794E+02  -0.323093E+02   0.343399E+05   0.985498E+01
  1558   0.363861E+03   0.175494E+02  -0.325084E+02   0.342822E+05   0.978310E+01
  1559   0.364412E+03   0.174164E+02  -0.326987E+02   0.342246E+05   0.971250E+01
  1560   0.364970E+03   0.172835E+02  -0.328798E+02   0.341672E+05   0.964317E+01
  1561   0.365520E+03   0.171485E+02  -0.330511E+02   0.341098E+05   0.957511E+01
  1562   0.366083E+03   0.170130E+02  -0.332136E+02   0.340526E+05   0.950830E+01
  1563   0.366665E+03   0.168756E+02  -0.333660E+02   0.339956E+05   0.944276E+01
  1564   0.367265E+03   0.167380E+02  -0.335092E+02   0.339386E+05   0.937846E+01
  1565   0.367882E+03   0.165979E+02  -0.336436E+02   0.338818E+05   0.931540E+01
  1566   0.368500E+03   0.164578E+02  -0.337678E+02   0.338252E+05   0.925358E+01
  1567   0.369118E+03   0.163147E+02  -0.338842E+02   0.337686E+05   0.919300E+01
  1568   0.369750E+03   0.161731E+02  -0.339912E+02   0.337122E+05   0.913363E+01
  1569   0.370401E+03   0.160296E+02  -0.340891E+02   0.336558E+05   0.907549E+01
  1570   0.371057E+03   0.158864E+02  -0.341781E+02   0.335997E+05   0.901856E+01
  1571   0.371722E+03   0.157436E+02  -0.342576E+02   0.335436E+05   0.896284E+01
  1572   0.372381E+03   0.155976E+02  -0.343291E+02   0.334877E+05   0.890832E+01
  1573   0.373049E+03   0.154522E+02  -0.343916E+02   0.334318E+05   0.885499E+01
  1574   0.373737E+03   0.153052E+02  -0.344454E+02   0.333762E+05   0.880285E+01
  1575   0.374417E+03   0.151591E+02  -0.344904E+02   0.333206E+05   0.875190E+01
  1576   0.375101E+03   0.150101E+02  -0.345268E+02   0.332651E+05   0.870213E+01
  1577   0.375788E+03   0.148622E+02  -0.345546E+02   0.332098E+05   0.865353E+01
  1578   0.376478E+03   0.147138E+02  -0.345737E+02   0.331546E+05   0.860609E+01
  1579   0.377175E+03   0.145644E+02  -0.345842E+02   0.330995E+05   0.855981E+01
  1580   0.377858E+03   0.144164E+02  -0.345861E+02   0.330446E+05   0.851469E+01
  1581   0.378539E+03   0.142674E+02  -0.345796E+02   0.329897E+05   0.847072E+01
  1582   0.379233E+03   0.141185E+02  -0.345645E+02   0.329350E+05   0.842789E+01
  1583   0.379909E+03   0.139682E+02  -0.345409E+02   0.328804E+05   0.838620E+01
  1584   0.380594E+03   0.138196E+02  -0.345090E+02   0.328259E+05   0.834563E+01
  1585   0.381259E+03   0.136713E+02  -0.344686E+02   0.327716E+05   0.830620E+01
  1586   0.381932E+03   0.135220E+02  -0.344198E+02   0.327173E+05   0.826788E+01
  1587   0.382597E+03   0.133738E+02  -0.343628E+02   0.326632E+05   0.823067E+01
  1588   0.383259E+03   0.132255E+02  -0.342974E+02   0.326092E+05   0.819457E+01
  1589   0.383904E+03   0.130779E+02  -0.342237E+02   0.325553E+05   0.815958E+01
  1590   0.384538E+03   0.129304E+02  -0.341416E+02   0.325016E+05   0.812568E+01
  1591   0.385173E+03   0.127838E+02  -0.340513E+02   0.324479E+05   0.809286E+01
  1592   0.385787E+03   0.126381E+02  -0.339526E+02   0.323944E+05   0.806114E+01
  1593   0.386394E+03   0.124928E+02  -0.338459E+02   0.323410E+05   0.803049E+01
  1594   0.386977E+03   0.123487E+02  -0.337309E+02   0.322877E+05   0.800091E+01
  1595   0.387558E+03   0.122059E+02  -0.336074E+02   0.322345E+05   0.797239E+01
  1596   0.388127E+03   0.120630E+02  -0.334758E+02   0.321814E+05   0.794494E+01
  1597   0.388670E+03   0.119216E+02  -0.333360E+02   0.321285E+05   0.791854E+01
  1598   0.389199E+03   0.117810E+02  -0.331878E+02   0.320757E+05   0.789319E+01
  1599   0.389707E+03   0.116421E+02  -0.330316E+02   0.320230E+05   0.786889E+01
  1600   0.390199E+03   0.115050E+02  -0.328672E+02   0.319704E+05   0.784561E+01
  1601   0.390667E+03   0.113690E+02  -0.326946E+02   0.319179E+05   0.782337E+01
  1602   0.391104E+03   0.112334E+02  -0.325139E+02   0.318655E+05   0.780216E+01
  1603   0.391539E+03   0.110997E+02  -0.323257E+02   0.318132E+05   0.778196E+01
  1604   0.391944E+03   0.109672E+02  -0.321300E+02   0.317611E+05   0.776278E+01
  1605   0.392332E+03   0.108366E+02  -0.319261E+02   0.317091E+05   0.774461E+01
  1606   0.392697E+03   0.107072E+02  -0.317156E+02   0.316571E+05   0.772744E+01
  1607   0.393040E+03   0.105798E+02  -0.314982E+02   0.316053E+05   0.771127E+01
  1608   0.393359E+03   0.104543E+02  -0.312726E+02   0.315537E+05   0.769609E+01
  1609   0.393671E+03   0.103285E+02  -0.310408E+02   0.315021E+05   0.768190E+01
  1610   0.393960E+03   0.102047E+02  -0.308023E+02   0.314506E+05   0.766869E+01
  1611   0.394220E+03   0.100829E+02  -0.305569E+02   0.313992E+05   0.765646E+01
  1612   0.394473E+03   0.996154E+01  -0.303054E+02   0.313480E+05   0.764520E+01
  1613   0.394688E+03   0.984223E+01  -0.300477E+02   0.312969E+05   0.763490E+01
  1614   0.394897E+03   0.972492E+01  -0.297840E+02   0.312459E+05   0.762556E+01
  1615   0.395085E+03   0.960890E+01  -0.295140E+02   0.311949E+05   0.761718E+01
  1616   0.395244E+03   0.949416E+01  -0.292380E+02   0.311441E+05   0.760975E+01
  1617   0.395389E+03   0.938146E+01  -0.289564E+02   0.310935E+05   0.760326E+01
  1618   0.395514E+03   0.927007E+01  -0.286695E+02   0.310429E+05   0.759771E+01
  1619   0.395603E+03   0.916000E+01  -0.283777E+02   0.309924E+05   0.759309E+01
  1620   0.395693E+03   0.905200E+01  -0.280806E+02   0.309420E+05   0.758940E+01
  1621   0.395756E+03   0.894460E+01  -0.277785E+02   0.308918E+05   0.758663E+01
  1622   0.395799E+03   0.884003E+01  -0.274719E+02   0.308416E+05   0.758478E+01
  1623   0.395815E+03   0.873681E+01  -0.271610E+02   0.307916E+05   0.758384E+01
  1624   0.395818E+03   0.863571E+01  -0.268448E+02   0.307417E+05   0.758380E+01
  1625   0.395801E+03   0.853524E+01  -0.265251E+02   0.306919E+05   0.758466E+01
  1626   0.395758E+03   0.843765E+01  -0.262015E+02   0.306422E+05   0.758642E+01
  1627   0.395688E+03   0.834071E+01  -0.258736E+02   0.305926E+05   0.758907E+01
  1628   0.395600E+03   0.824666E+01  -0.255425E+02   0.305431E+05   0.759260E+01
  1629   0.395492E+03   0.815404E+01  -0.252071E+02   0.304937E+05   0.759702E+01
  1630   0.395366E+03   0.806358E+01  -0.248692E+02   0.304444E+05   0.760230E+01
  1631   0.395199E+03   0.797456E+01  -0.245277E+02   0.303952E+05   0.760845E+01
  1632   0.395029E+03   0.788698E+01  -0.241838E+02   0.303461E+05   0.761547E+01
  1633   0.394833E+03   0.780235E+01  -0.238369E+02   0.302972E+05   0.762334E+01
  1634   0.394627E+03   0.771919E+01  -0.234875E+02   0.302483E+05   0.763206E+01
  1635   0.394381E+03   0.763899E+01  -0.231360E+02   0.301996E+05   0.764163E+01
  1636   0.394118E+03   0.755879E+01  -0.227819E+02   0.301509E+05   0.765204E+01
  1637   0.393830E+03   0.748232E+01  -0.224271E+02   0.301024E+05   0.766328E+01
  1638   0.393510E+03   0.740809E+01  -0.220697E+02   0.300539E+05   0.767535E+01
  1639   0.393180E+03   0.733539E+01  -0.217108E+02   0.300056E+05   0.768825E+01
  1640   0.392819E+03   0.726495E+01  -0.213515E+02   0.299574E+05   0.770197E+01
  1641   0.392427E+03   0.719679E+01  -0.209908E+02   0.299092E+05   0.771650E+01
  1642   0.392019E+03   0.713093E+01  -0.206281E+02   0.298612E+05   0.773183E+01
  1643   0.391579E+03   0.706884E+01  -0.202661E+02   0.298133E+05   0.774797E+01
  1644   0.391108E+03   0.700684E+01  -0.199052E+02   0.297655E+05   0.776491E+01
  1645   0.390615E+03   0.694790E+01  -0.195427E+02   0.297178E+05   0.778264E+01
  1646   0.390091E+03   0.689204E+01  -0.191804E+02   0.296701E+05   0.780115E+01
  1647   0.389552E+03   0.683851E+01  -0.188173E+02   0.296226E+05   0.782045E+01
  1648   0.388982E+03   0.678733E+01  -0.184567E+02   0.295752E+05   0.784052E+01
  1649   0.388383E+03   0.673926E+01  -0.180967E+02   0.295279E+05   0.786136E+01
  1650   0.387754E+03   0.669281E+01  -0.177369E+02   0.294807E+05   0.788297E+01
  1651   0.387096E+03   0.665021E+01  -0.173799E+02   0.294336E+05   0.790533E+01
  1652   0.386417E+03   0.660843E+01  -0.170229E+02   0.293866E+05   0.792844E+01
  1653   0.385703E+03   0.657037E+01  -0.166667E+02   0.293397E+05   0.795229E+01
  1654   0.384963E+03   0.653595E+01  -0.163145E+02   0.292929E+05   0.797687E+01
  1655   0.384206E+03   0.650360E+01  -0.159612E+02   0.292462E+05   0.800216E+01
  1656   0.383416E+03   0.647327E+01  -0.156107E+02   0.291995E+05   0.802816E+01
  1657   0.382589E+03   0.644561E+01  -0.152616E+02   0.291530E+05   0.805485E+01
  1658   0.381755E+03   0.641980E+01  -0.149148E+02   0.291066E+05   0.808223E+01
  1659   0.380892E+03   0.639652E+01  -0.145690E+02   0.290603E+05   0.811029E+01
  1660   0.379995E+03   0.637644E+01  -0.142251E+02   0.290141E+05   0.813900E+01
  1661   0.379086E+03   0.635799E+01  -0.138840E+02   0.289680E+05   0.816837E+01
  1662   0.378144E+03   0.634258E+01  -0.135450E+02   0.289220E+05   0.819839E+01
  1663   0.377186E+03   0.632940E+01  -0.132068E+02   0.288760E+05   0.822903E+01
  1664   0.376198E+03   0.631763E+01  -0.128711E+02   0.288302E+05   0.826030E+01
  1665   0.375195E+03   0.630868E+01  -0.125379E+02   0.287845E+05   0.829218E+01
  1666   0.374171E+03   0.630173E+01  -0.122082E+02   0.287389E+05   0.832466E+01
  1667   0.373120E+03   0.629746E+01  -0.118792E+02   0.286933E+05   0.835772E+01
  1668   0.372058E+03   0.629504E+01  -0.115539E+02   0.286479E+05   0.839137E+01
  1669   0.370971E+03   0.629514E+01  -0.112303E+02   0.286026E+05   0.842559E+01
  1670   0.369859E+03   0.629694E+01  -0.109092E+02   0.285573E+05   0.846036E+01
  1671   0.368739E+03   0.630038E+01  -0.105924E+02   0.285122E+05   0.849568E+01
  1672   0.367598E+03   0.630611E+01  -0.102776E+02   0.284671E+05   0.853154E+01
  1673   0.366428E+03   0.631333E+01  -0.996585E+01   0.284222E+05   0.856792E+01
  1674   0.365254E+03   0.632418E+01  -0.965723E+01   0.283773E+05   0.860482E+01
  1675   0.364045E+03   0.633562E+01  -0.935188E+01   0.283325E+05   0.864222E+01
  1676   0.362834E+03   0.634831E+01  -0.904996E+01   0.282879E+05   0.868012E+01
  1677   0.361607E+03   0.636442E+01  -0.875160E+01   0.282433E+05   0.871851E+01
  1678   0.360349E+03   0.638090E+01  -0.845696E+01   0.281988E+05   0.875736E+01
  1679   0.359084E+03   0.640063E+01  -0.816617E+01   0.281544E+05   0.879668E+01
  1680   0.357806E+03   0.642133E+01  -0.787863E+01   0.281101E+05   0.883645E+01
  1681   0.356515E+03   0.644291E+01  -0.759523E+01   0.280659E+05   0.887666E+01
  1682   0.355198E+03   0.646752E+01  -0.731761E+01   0.280218E+05   0.891730E+01
  1683   0.353879E+03   0.649436E+01  -0.704293E+01   0.279778E+05   0.895837E+01
  1684   0.352543E+03   0.652186E+01  -0.677356E+01   0.279339E+05   0.899984E+01
  1685   0.351199E+03   0.655143E+01  -0.650891E+01   0.278900E+05   0.904171E+01
  1686   0.349841E+03   0.658300E+01  -0.624763E+01   0.278463E+05   0.908397E+01
  1687   0.348461E+03   0.661500E+01  -0.599210E+01   0.278026E+05   0.912661E+01
  1688   0.347085E+03   0.664960E+01  -0.574246E+01   0.277591E+05   0.916962E+01
  1689   0.345682E+03   0.668597E+01  -0.549662E+01   0.277156E+05   0.921298E+01
  1690   0.344270E+03   0.672329E+01  -0.525696E+01   0.276722E+05   0.925669E+01
  1691   0.342855E+03   0.676298E+01  -0.502362E+01   0.276289E+05   0.930074E+01
  1692   0.341433E+03   0.680274E+01  -0.479526E+01   0.275858E+05   0.934511E+01
  1693   0.339996E+03   0.684471E+01  -0.457276E+01   0.275426E+05   0.938979E+01
  1694   0.338546E+03   0.688883E+01  -0.435776E+01   0.274996E+05   0.943478E+01
  1695   0.337099E+03   0.693279E+01  -0.414743E+01   0.274567E+05   0.948006E+01
  1696   0.335640E+03   0.697948E+01  -0.394488E+01   0.274139E+05   0.952563E+01
  1697   0.334164E+03   0.702661E+01  -0.374876E+01   0.273711E+05   0.957147E+01
  1698   0.332694E+03   0.707558E+01  -0.355998E+01   0.273285E+05   0.961757E+01
  1699   0.331216E+03   0.712558E+01  -0.337718E+01   0.272859E+05   0.966392E+01
  1700   0.329731E+03   0.717579E+01  -0.320273E+01   0.272434E+05   0.971051E+01
  1701   0.328232E+03   0.722911E+01  -0.303525E+01   0.272010E+05   0.975733E+01
  1702   0.326744E+03   0.728248E+01  -0.287537E+01   0.271587E+05   0.980437E+01
  1703   0.325244E+03   0.733807E+01  -0.272366E+01   0.271165E+05   0.985162E+01
  1704   0.323740E+03   0.739355E+01  -0.257849E+01   0.270744E+05   0.989908E+01
  1705   0.322234E+03   0.745109E+01  -0.244044E+01   0.270323E+05   0.994673E+01
  1706   0.320718E+03   0.750764E+01  -0.230934E+01   0.269904E+05   0.999456E+01
  1707   0.319209E+03   0.756609E+01  -0.218653E+01   0.269485E+05   0.100426E+02
  1708   0.317692E+03   0.762635E+01  -0.206961E+01   0.269067E+05   0.100908E+02
  1709   0.316175E+03   0.768762E+01  -0.195991E+01   0.268650E+05   0.101391E+02
  1710   0.314653E+03   0.775055E+01  -0.185653E+01   0.268234E+05   0.101876E+02
  1711   0.313125E+03   0.781433E+01  -0.175930E+01   0.267819E+05   0.102362E+02
  1712   0.311607E+03   0.787740E+01  -0.166956E+01   0.267404E+05   0.102850E+02
  1713   0.310078E+03   0.794190E+01  -0.158640E+01   0.266991E+05   0.103338E+02
  1714   0.308546E+03   0.800775E+01  -0.150891E+01   0.266578E+05   0.103828E+02
  1715   0.307012E+03   0.807340E+01  -0.143917E+01   0.266166E+05   0.104319E+02
  1716   0.305491E+03   0.814025E+01  -0.137478E+01   0.265755E+05   0.104811E+02
  1717   0.303963E+03   0.820748E+01  -0.131708E+01   0.265345E+05   0.105304E+02
  1718   0.302427E+03   0.827576E+01  -0.126590E+01   0.264936E+05   0.105798E+02
  1719   0.300899E+03   0.834426E+01  -0.122034E+01   0.264527E+05   0.106292E+02
  1720   0.299381E+03   0.841365E+01  -0.118172E+01   0.264120E+05   0.106787E+02
  1721   0.297858E+03   0.848386E+01  -0.114840E+01   0.263713E+05   0.107282E+02
  1722   0.296345E+03   0.855332E+01  -0.112171E+01   0.263307E+05   0.107778E+02
  1723   0.294830E+03   0.862344E+01  -0.110074E+01   0.262902E+05   0.108274E+02
  1724   0.293311E+03   0.869489E+01  -0.108607E+01   0.262498E+05   0.108770E+02
  1725   0.291799E+03   0.876535E+01  -0.107680E+01   0.262094E+05   0.109267E+02
  1726   0.290293E+03   0.883698E+01  -0.107427E+01   0.261692E+05   0.109763E+02
  1727   0.288794E+03   0.890822E+01  -0.107681E+01   0.261290E+05   0.110260E+02
  1728   0.287296E+03   0.898122E+01  -0.108576E+01   0.260889E+05   0.110756E+02
  1729   0.285814E+03   0.905367E+01  -0.110022E+01   0.260489E+05   0.111252E+02
  1730   0.284319E+03   0.912549E+01  -0.111928E+01   0.260089E+05   0.111748E+02
  1731   0.282843E+03   0.919735E+01  -0.114575E+01   0.259691E+05   0.112243E+02
  1732   0.281370E+03   0.926917E+01  -0.117650E+01   0.259293E+05   0.112738E+02
  1733   0.279909E+03   0.934162E+01  -0.121360E+01   0.258896E+05   0.113233E+02
  1734   0.278454E+03   0.941313E+01  -0.125615E+01   0.258500E+05   0.113726E+02
  1735   0.277005E+03   0.948512E+01  -0.130324E+01   0.258105E+05   0.114219E+02
  1736   0.275570E+03   0.955601E+01  -0.135769E+01   0.257710E+05   0.114712E+02
  1737   0.274143E+03   0.962797E+01  -0.141636E+01   0.257317E+05   0.115203E+02
  1738   0.272724E+03   0.969867E+01  -0.148058E+01   0.256924E+05   0.115693E+02
  1739   0.271330E+03   0.976954E+01  -0.155093E+01   0.256532E+05   0.116182E+02
  1740   0.269931E+03   0.983976E+01  -0.162652E+01   0.256140E+05   0.116670E+02
  1741   0.268565E+03   0.990923E+01  -0.170643E+01   0.255750E+05   0.117156E+02
  1742   0.267196E+03   0.997864E+01  -0.179347E+01   0.255360E+05   0.117642E+02
  1743   0.265847E+03   0.100472E+02  -0.188453E+01   0.254971E+05   0.118125E+02
  1744   0.264511E+03   0.101154E+02  -0.198166E+01   0.254583E+05   0.118608E+02
  1745   0.263189E+03   0.101819E+02  -0.208396E+01   0.254196E+05   0.119088E+02
  1746   0.261882E+03   0.102488E+02  -0.219127E+01   0.253809E+05   0.119567E+02
  1747   0.260598E+03   0.103152E+02  -0.230418E+01   0.253423E+05   0.120044E+02
  1748   0.259323E+03   0.103811E+02  -0.242252E+01   0.253038E+05   0.120519E+02
  1749   0.258066E+03   0.104449E+02  -0.254465E+01   0.252654E+05   0.120992E+02
  1750   0.256826E+03   0.105079E+02  -0.267338E+01   0.252271E+05   0.121463E+02
  1751   0.255605E+03   0.105695E+02  -0.280780E+01   0.251888E+05   0.121931E+02
  1752   0.254411E+03   0.106296E+02  -0.294542E+01   0.251506E+05   0.122398E+02
  1753   0.253234E+03   0.106881E+02  -0.308970E+01   0.251125E+05   0.122862E+02
  1754   0.252076E+03   0.107466E+02  -0.323816E+01   0.250745E+05   0.123324E+02
  1755   0.250937E+03   0.108048E+02  -0.339127E+01   0.250365E+05   0.123783E+02
  1756   0.249822E+03   0.108609E+02  -0.354877E+01   0.249986E+05   0.124240E+02
  1757   0.248719E+03   0.109160E+02  -0.371115E+01   0.249608E+05   0.124695E+02
  1758   0.247625E+03   0.109700E+02  -0.387815E+01   0.249231E+05   0.125146E+02
  1759   0.246565E+03   0.110230E+02  -0.404950E+01   0.248854E+05   0.125595E+02
  1760   0.245514E+03   0.110750E+02  -0.422420E+01   0.248478E+05   0.126042E+02
  1761   0.244480E+03   0.111260E+02  -0.440348E+01   0.248103E+05   0.126485E+02
  1762   0.243464E+03   0.111757E+02  -0.458633E+01   0.247729E+05   0.126926E+02
  1763   0.242472E+03   0.112246E+02  -0.477250E+01   0.247355E+05   0.127364E+02
  1764   0.241505E+03   0.112725E+02  -0.496320E+01   0.246982E+05   0.127799E+02
  1765   0.240539E+03   0.113191E+02  -0.515669E+01   0.246610E+05   0.128230E+02
  1766   0.239598E+03   0.113646E+02  -0.535420E+01   0.246239E+05   0.128659E+02
  1767   0.238673E+03   0.114089E+02  -0.555398E+01   0.245868E+05   0.129085E+02
  1768   0.237764E+03   0.114522E+02  -0.575725E+01   0.245498E+05   0.129507E+02
  1769   0.236879E+03   0.114943E+02  -0.596450E+01   0.245129E+05   0.129926E+02
  1770   0.236002E+03   0.115352E+02  -0.617324E+01   0.244761E+05   0.130342E+02
  1771   0.235149E+03   0.115749E+02  -0.638543E+01   0.244393E+05   0.130754E+02
  1772   0.234319E+03   0.116135E+02  -0.660082E+01   0.244026E+05   0.131163E+02
  1773   0.233490E+03   0.116507E+02  -0.681691E+01   0.243660E+05   0.131569E+02
  1774   0.232691E+03   0.116869E+02  -0.703716E+01   0.243294E+05   0.131970E+02
  1775   0.231907E+03   0.117218E+02  -0.725909E+01   0.242930E+05   0.132369E+02
  1776   0.231146E+03   0.117553E+02  -0.748242E+01   0.242566E+05   0.132763E+02
  1777   0.230385E+03   0.117878E+02  -0.770913E+01   0.242202E+05   0.133154E+02
  1778   0.229653E+03   0.118188E+02  -0.793672E+01   0.241840E+05   0.133541E+02
  1779   0.228937E+03   0.118486E+02  -0.816644E+01   0.241478E+05   0.133924E+02
  1780   0.228242E+03   0.118771E+02  -0.839725E+01   0.241117E+05   0.134303E+02
  1781   0.227569E+03   0.119041E+02  -0.862967E+01   0.240756E+05   0.134678E+02
  1782   0.226896E+03   0.119299E+02  -0.886341E+01   0.240396E+05   0.135049E+02
  1783   0.226251E+03   0.119542E+02  -0.909822E+01   0.240037E+05   0.135416E+02
  1784   0.225636E+03   0.119771E+02  -0.933310E+01   0.239679E+05   0.135779E+02
  1785   0.225026E+03   0.119986E+02  -0.957002E+01   0.239321E+05   0.136138E+02
